name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,3.263279438018799
Benjamin White,Arsenal,DEF,6.1,168,4.9,3.263279438018799
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.263279438018799
Kyle Walker,Man City,DEF,5.4,106,3.8,3.263279438018799
Joško Gvardiol,Man City,DEF,5.0,88,3.7,3.263279438018799
Cole Palmer,Chelsea,MID,6.2,215,7.2,3.263279438018799
Son Heung-min,Spurs,MID,9.9,195,6.3,3.263279438018799
Michael Olise,Crystal Palace,MID,5.6,91,5.7,3.263279438018799
Jarrod Bowen,West Ham,MID,7.6,178,5.6,3.263279438018799
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,3.263279438018799
Dominic Solanke,Bournemouth,FWD,7.2,166,4.7,3.263279438018799
