name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,3.2651875019073486
Benjamin White,Arsenal,DEF,6.1,168,4.9,3.2651875019073486
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,3.2651875019073486
Nathan Aké,Man City,DEF,5.0,95,3.7,3.2651875019073486
Pedro Porro,Spurs,DEF,5.8,112,3.6,3.2651875019073486
Phil Foden,Man City,MID,8.4,199,6.4,3.2651875019073486
Son Heung-min,Spurs,MID,9.9,195,6.3,3.2651875019073486
Kevin De Bruyne,Man City,MID,10.5,82,5.9,3.2651875019073486
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,3.2651875019073486
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,3.2651875019073486
Chris Wood,Nott'm Forest,FWD,4.8,114,4.1,3.2651875019073486
