name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,3.294004440307617
Benjamin White,Arsenal,DEF,6.1,168,4.9,3.294004440307617
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.294004440307617
William Saliba,Arsenal,DEF,5.9,147,4.2,3.294004440307617
Pedro Porro,Spurs,DEF,5.8,112,3.6,3.294004440307617
Cole Palmer,Chelsea,MID,6.2,215,7.2,3.294004440307617
Phil Foden,Man City,MID,8.4,199,6.4,3.294004440307617
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,3.294004440307617
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,143,4.5,3.294004440307617
Alexander Isak,Newcastle,FWD,8.3,147,5.7,3.294004440307617
Julián Álvarez,Man City,FWD,6.4,147,4.5,3.294004440307617
