name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,3.260524272918701
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.260524272918701
William Saliba,Arsenal,DEF,5.9,147,4.2,3.260524272918701
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.260524272918701
Nathan Aké,Man City,DEF,5.0,95,3.7,3.260524272918701
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.260524272918701
Son Heung-min,Spurs,MID,9.9,195,6.3,3.260524272918701
Anthony Gordon,Newcastle,MID,6.3,169,5.3,3.260524272918701
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,3.260524272918701
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,3.260524272918701
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,3.260524272918701
