name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,98,3.9,3.265883445739746
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.265883445739746
Kyle Walker,Man City,DEF,5.4,106,3.8,3.265883445739746
Pedro Porro,Spurs,DEF,5.8,112,3.6,3.265883445739746
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,3.265883445739746
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.265883445739746
Martin Ødegaard,Arsenal,MID,8.6,170,5.3,3.265883445739746
Anthony Gordon,Newcastle,MID,6.3,169,5.3,3.265883445739746
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,3.265883445739746
Alexander Isak,Newcastle,FWD,8.3,147,5.7,3.265883445739746
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,3.265883445739746
