name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,98,3.9,3.281142473220825
Benjamin White,Arsenal,DEF,6.1,168,4.9,3.281142473220825
Nathan Aké,Man City,DEF,5.0,95,3.7,3.281142473220825
Joško Gvardiol,Man City,DEF,5.0,88,3.7,3.281142473220825
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,3.281142473220825
Cole Palmer,Chelsea,MID,6.2,215,7.2,3.281142473220825
Bukayo Saka,Arsenal,MID,9.0,214,6.5,3.281142473220825
Son Heung-min,Spurs,MID,9.9,195,6.3,3.281142473220825
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,3.281142473220825
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,3.281142473220825
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,3.281142473220825
