name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,98,3.9,3.2667360305786133
William Saliba,Arsenal,DEF,5.9,147,4.2,3.2667360305786133
Manuel Akanji,Man City,DEF,5.0,96,3.7,3.2667360305786133
Joško Gvardiol,Man City,DEF,5.0,88,3.7,3.2667360305786133
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,3.2667360305786133
Cole Palmer,Chelsea,MID,6.2,215,7.2,3.2667360305786133
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.2667360305786133
Son Heung-min,Spurs,MID,9.9,195,6.3,3.2667360305786133
Anthony Gordon,Newcastle,MID,6.3,169,5.3,3.2667360305786133
Alexander Isak,Newcastle,FWD,8.3,147,5.7,3.2667360305786133
Dominic Solanke,Bournemouth,FWD,7.2,166,4.7,3.2667360305786133
