name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,3.294323444366455
Benjamin White,Arsenal,DEF,6.1,168,4.9,3.294323444366455
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.294323444366455
Pedro Porro,Spurs,DEF,5.8,112,3.6,3.294323444366455
Jakub Kiwior,Arsenal,DEF,4.2,66,3.5,3.294323444366455
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.294323444366455
Michael Olise,Crystal Palace,MID,5.6,91,5.7,3.294323444366455
Jarrod Bowen,West Ham,MID,7.6,178,5.6,3.294323444366455
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,3.294323444366455
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,3.294323444366455
David Datro Fofana,Burnley,FWD,5.0,48,3.7,3.294323444366455
