name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,107,3.8,3.2684805393218994
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.2684805393218994
Manuel Akanji,Man City,DEF,5.0,96,3.7,3.2684805393218994
Joško Gvardiol,Man City,DEF,5.0,88,3.7,3.2684805393218994
Pedro Porro,Spurs,DEF,5.8,112,3.6,3.2684805393218994
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.2684805393218994
Son Heung-min,Spurs,MID,9.9,195,6.3,3.2684805393218994
Martin Ødegaard,Arsenal,MID,8.6,170,5.3,3.2684805393218994
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,3.2684805393218994
Chris Wood,Nott'm Forest,FWD,4.8,114,4.1,3.2684805393218994
Darwin Núñez Ribeiro,Liverpool,FWD,7.6,129,3.9,3.2684805393218994
