name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,3.291433811187744
Benjamin White,Arsenal,DEF,6.1,168,4.9,3.291433811187744
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.291433811187744
Pedro Porro,Spurs,DEF,5.8,112,3.6,3.291433811187744
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,3.291433811187744
Kevin De Bruyne,Man City,MID,10.5,82,5.9,3.291433811187744
Michael Olise,Crystal Palace,MID,5.6,91,5.7,3.291433811187744
Jarrod Bowen,West Ham,MID,7.6,178,5.6,3.291433811187744
Anthony Gordon,Newcastle,MID,6.3,169,5.3,3.291433811187744
Erling Haaland,Man City,FWD,14.1,179,6.6,3.291433811187744
Chris Wood,Nott'm Forest,FWD,4.8,114,4.1,3.291433811187744
