name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,3.317777395248413
Benjamin White,Arsenal,DEF,6.1,168,4.9,3.317777395248413
William Saliba,Arsenal,DEF,5.9,147,4.2,3.317777395248413
Kyle Walker,Man City,DEF,5.4,106,3.8,3.317777395248413
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,3.317777395248413
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.317777395248413
Son Heung-min,Spurs,MID,9.9,195,6.3,3.317777395248413
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,3.317777395248413
Ben Brereton,Sheffield Utd,MID,5.0,50,4.5,3.317777395248413
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,3.317777395248413
Alexander Isak,Newcastle,FWD,8.3,147,5.7,3.317777395248413
