name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,3.279578924179077
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.279578924179077
Kyle Walker,Man City,DEF,5.4,106,3.8,3.279578924179077
Joško Gvardiol,Man City,DEF,5.0,88,3.7,3.279578924179077
Pedro Porro,Spurs,DEF,5.8,112,3.6,3.279578924179077
Bukayo Saka,Arsenal,MID,9.0,214,6.5,3.279578924179077
Michael Olise,Crystal Palace,MID,5.6,91,5.7,3.279578924179077
Jarrod Bowen,West Ham,MID,7.6,178,5.6,3.279578924179077
Anthony Gordon,Newcastle,MID,6.3,169,5.3,3.279578924179077
Erling Haaland,Man City,FWD,14.1,179,6.6,3.279578924179077
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,3.279578924179077
