name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,98,3.9,3.337707757949829
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.337707757949829
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,3.337707757949829
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,3.337707757949829
Jakub Kiwior,Arsenal,DEF,4.2,66,3.5,3.337707757949829
Kevin De Bruyne,Man City,MID,10.5,82,5.9,3.337707757949829
Michael Olise,Crystal Palace,MID,5.6,91,5.7,3.337707757949829
Anthony Gordon,Newcastle,MID,6.3,169,5.3,3.337707757949829
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,3.337707757949829
Erling Haaland,Man City,FWD,14.1,179,6.6,3.337707757949829
Rasmus Højlund,Man Utd,FWD,7.1,95,3.7,3.337707757949829
