name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,107,3.8,3.308959722518921
Benjamin White,Arsenal,DEF,6.1,168,4.9,3.308959722518921
William Saliba,Arsenal,DEF,5.9,147,4.2,3.308959722518921
Kyle Walker,Man City,DEF,5.4,106,3.8,3.308959722518921
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,3.308959722518921
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.308959722518921
Son Heung-min,Spurs,MID,9.9,195,6.3,3.308959722518921
Martin Ødegaard,Arsenal,MID,8.6,170,5.3,3.308959722518921
Anthony Gordon,Newcastle,MID,6.3,169,5.3,3.308959722518921
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,130,4.1,3.308959722518921
Rasmus Højlund,Man Utd,FWD,7.1,95,3.7,3.308959722518921
