name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,98,3.9,3.3323874473571777
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,3.3323874473571777
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.3323874473571777
Pedro Porro,Spurs,DEF,5.8,112,3.6,3.3323874473571777
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,3.3323874473571777
Cole Palmer,Chelsea,MID,6.2,215,7.2,3.3323874473571777
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.3323874473571777
Michael Olise,Crystal Palace,MID,5.6,91,5.7,3.3323874473571777
Jarrod Bowen,West Ham,MID,7.6,178,5.6,3.3323874473571777
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,3.3323874473571777
Carlton Morris,Luton,FWD,4.8,138,3.9,3.3323874473571777
