name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,3.2655746936798096
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.2655746936798096
William Saliba,Arsenal,DEF,5.9,147,4.2,3.2655746936798096
Kyle Walker,Man City,DEF,5.4,106,3.8,3.2655746936798096
Pedro Porro,Spurs,DEF,5.8,112,3.6,3.2655746936798096
Cole Palmer,Chelsea,MID,6.2,215,7.2,3.2655746936798096
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.2655746936798096
Michael Olise,Crystal Palace,MID,5.6,91,5.7,3.2655746936798096
Jarrod Bowen,West Ham,MID,7.6,178,5.6,3.2655746936798096
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,3.2655746936798096
Julián Álvarez,Man City,FWD,6.4,147,4.5,3.2655746936798096
