name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,107,3.8,3.279099225997925
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.279099225997925
William Saliba,Arsenal,DEF,5.9,147,4.2,3.279099225997925
Kyle Walker,Man City,DEF,5.4,106,3.8,3.279099225997925
Nathan Aké,Man City,DEF,5.0,95,3.7,3.279099225997925
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.279099225997925
Bukayo Saka,Arsenal,MID,9.0,214,6.5,3.279099225997925
Phil Foden,Man City,MID,8.4,199,6.4,3.279099225997925
Kevin De Bruyne,Man City,MID,10.5,82,5.9,3.279099225997925
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,3.279099225997925
Rodrigo Muniz Carvalho,Fulham,FWD,4.5,92,4.0,3.279099225997925
