name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,33.697569370269775
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,33.697569370269775
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,33.697569370269775
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,33.697569370269775
Thiago Emiliano da Silva,Chelsea,DEF,5.0,94,3.4,33.697569370269775
Mohamed Salah,Liverpool,MID,13.4,203,6.8,33.697569370269775
Bukayo Saka,Arsenal,MID,9.0,224,6.6,33.697569370269775
Son Heung-min,Spurs,MID,9.9,202,6.3,33.697569370269775
Martin Ødegaard,Arsenal,MID,8.6,173,5.2,33.697569370269775
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,33.697569370269775
Rodrigo Muniz Carvalho,Fulham,FWD,4.4,94,3.9,33.697569370269775
