name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,128,4.3,33.10526990890503
William Saliba,Arsenal,DEF,5.9,153,4.2,33.10526990890503
Manuel Akanji,Man City,DEF,5.0,98,3.6,33.10526990890503
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,33.10526990890503
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,33.10526990890503
Mohamed Salah,Liverpool,MID,13.4,203,6.8,33.10526990890503
Son Heung-min,Spurs,MID,9.9,202,6.3,33.10526990890503
Michael Olise,Crystal Palace,MID,5.6,107,6.3,33.10526990890503
Kevin De Bruyne,Man City,MID,10.5,84,5.6,33.10526990890503
Dominic Solanke,Bournemouth,FWD,7.1,168,4.7,33.10526990890503
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,33.10526990890503
