name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,34.16318368911743
Benjamin White,Arsenal,DEF,6.1,174,5.0,34.16318368911743
William Saliba,Arsenal,DEF,5.9,153,4.2,34.16318368911743
Joško Gvardiol,Man City,DEF,5.1,94,3.8,34.16318368911743
Pedro Porro,Spurs,DEF,5.8,112,3.5,34.16318368911743
Mohamed Salah,Liverpool,MID,13.4,203,6.8,34.16318368911743
Michael Olise,Crystal Palace,MID,5.6,107,6.3,34.16318368911743
Kevin De Bruyne,Man City,MID,10.5,84,5.6,34.16318368911743
Anthony Gordon,Newcastle,MID,6.4,175,5.3,34.16318368911743
Alexander Isak,Newcastle,FWD,8.4,154,5.7,34.16318368911743
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,34.16318368911743
