name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,33.74994945526123
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,33.74994945526123
William Saliba,Arsenal,DEF,5.9,153,4.2,33.74994945526123
Nathan Aké,Man City,DEF,5.0,97,3.6,33.74994945526123
Pedro Porro,Spurs,DEF,5.8,112,3.5,33.74994945526123
Phil Foden,Man City,MID,8.4,204,6.4,33.74994945526123
Son Heung-min,Spurs,MID,9.9,202,6.3,33.74994945526123
Michael Olise,Crystal Palace,MID,5.6,107,6.3,33.74994945526123
Kevin De Bruyne,Man City,MID,10.5,84,5.6,33.74994945526123
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,33.74994945526123
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,33.74994945526123
