name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,33.8183810710907
Benjamin White,Arsenal,DEF,6.1,174,5.0,33.8183810710907
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,33.8183810710907
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,33.8183810710907
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,33.8183810710907
Cole Palmer,Chelsea,MID,6.2,223,7.2,33.8183810710907
Son Heung-min,Spurs,MID,9.9,202,6.3,33.8183810710907
Michael Olise,Crystal Palace,MID,5.6,107,6.3,33.8183810710907
Kevin De Bruyne,Man City,MID,10.5,84,5.6,33.8183810710907
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,33.8183810710907
Alexander Isak,Newcastle,FWD,8.4,154,5.7,33.8183810710907
