name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,33.751002073287964
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,33.751002073287964
Kyle Walker,Man City,DEF,5.4,108,3.7,33.751002073287964
Pedro Porro,Spurs,DEF,5.8,112,3.5,33.751002073287964
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,33.751002073287964
Cole Palmer,Chelsea,MID,6.2,223,7.2,33.751002073287964
Mohamed Salah,Liverpool,MID,13.4,203,6.8,33.751002073287964
Kevin De Bruyne,Man City,MID,10.5,84,5.6,33.751002073287964
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,33.751002073287964
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,33.751002073287964
Alexander Isak,Newcastle,FWD,8.4,154,5.7,33.751002073287964
