name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,33.54407072067261
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,33.54407072067261
Nathan Aké,Man City,DEF,5.0,97,3.6,33.54407072067261
Pedro Porro,Spurs,DEF,5.8,112,3.5,33.54407072067261
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,33.54407072067261
Mohamed Salah,Liverpool,MID,13.4,203,6.8,33.54407072067261
Phil Foden,Man City,MID,8.4,204,6.4,33.54407072067261
Son Heung-min,Spurs,MID,9.9,202,6.3,33.54407072067261
Jarrod Bowen,West Ham,MID,7.6,180,5.5,33.54407072067261
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,33.54407072067261
Carlton Morris,Luton,FWD,4.7,140,3.9,33.54407072067261
