name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,33.65201711654663
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,33.65201711654663
Joško Gvardiol,Man City,DEF,5.1,94,3.8,33.65201711654663
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,33.65201711654663
Thiago Emiliano da Silva,Chelsea,DEF,5.0,94,3.4,33.65201711654663
Mohamed Salah,Liverpool,MID,13.4,203,6.8,33.65201711654663
Son Heung-min,Spurs,MID,9.9,202,6.3,33.65201711654663
Martin Ødegaard,Arsenal,MID,8.6,173,5.2,33.65201711654663
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,33.65201711654663
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,33.65201711654663
Taiwo Awoniyi,Nott'm Forest,FWD,6.3,65,3.6,33.65201711654663
