name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,33.24545073509216
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,33.24545073509216
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,33.24545073509216
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,33.24545073509216
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,33.24545073509216
Mohamed Salah,Liverpool,MID,13.4,203,6.8,33.24545073509216
Phil Foden,Man City,MID,8.4,204,6.4,33.24545073509216
Anthony Gordon,Newcastle,MID,6.4,175,5.3,33.24545073509216
Martin Ødegaard,Arsenal,MID,8.6,173,5.2,33.24545073509216
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,33.24545073509216
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,33.24545073509216
