name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,100,3.8,33.31361269950867
Nathan Aké,Man City,DEF,5.0,97,3.6,33.31361269950867
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,33.31361269950867
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,33.31361269950867
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,33.31361269950867
Cole Palmer,Chelsea,MID,6.2,223,7.2,33.31361269950867
Mohamed Salah,Liverpool,MID,13.4,203,6.8,33.31361269950867
Son Heung-min,Spurs,MID,9.9,202,6.3,33.31361269950867
Kevin De Bruyne,Man City,MID,10.5,84,5.6,33.31361269950867
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,33.31361269950867
Rodrigo Muniz Carvalho,Fulham,FWD,4.4,94,3.9,33.31361269950867
