name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,33.328951358795166
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,33.328951358795166
Kyle Walker,Man City,DEF,5.4,108,3.7,33.328951358795166
Pedro Porro,Spurs,DEF,5.8,112,3.5,33.328951358795166
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,33.328951358795166
Mohamed Salah,Liverpool,MID,13.4,203,6.8,33.328951358795166
Martin Ødegaard,Arsenal,MID,8.6,173,5.2,33.328951358795166
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,33.328951358795166
Ben Brereton,Sheffield Utd,MID,5.0,58,4.8,33.328951358795166
Dominic Solanke,Bournemouth,FWD,7.1,168,4.7,33.328951358795166
Nicolas Jackson,Chelsea,FWD,7.0,133,4.2,33.328951358795166
