name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,100,3.8,33.67342257499695
Nathan Aké,Man City,DEF,5.0,97,3.6,33.67342257499695
Pedro Porro,Spurs,DEF,5.8,112,3.5,33.67342257499695
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,33.67342257499695
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,33.67342257499695
Cole Palmer,Chelsea,MID,6.2,223,7.2,33.67342257499695
Michael Olise,Crystal Palace,MID,5.6,107,6.3,33.67342257499695
Martin Ødegaard,Arsenal,MID,8.6,173,5.2,33.67342257499695
Kai Havertz,Arsenal,MID,7.5,168,4.8,33.67342257499695
Erling Haaland,Man City,FWD,14.2,200,7.1,33.67342257499695
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,33.67342257499695
