name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,33.32691144943237
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,33.32691144943237
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,33.32691144943237
Pedro Porro,Spurs,DEF,5.8,112,3.5,33.32691144943237
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,33.32691144943237
Bukayo Saka,Arsenal,MID,9.0,224,6.6,33.32691144943237
Phil Foden,Man City,MID,8.4,204,6.4,33.32691144943237
Kevin De Bruyne,Man City,MID,10.5,84,5.6,33.32691144943237
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,33.32691144943237
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,33.32691144943237
Dominic Solanke,Bournemouth,FWD,7.1,168,4.7,33.32691144943237
