name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,33.68184995651245
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,33.68184995651245
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,33.68184995651245
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,33.68184995651245
Thiago Emiliano da Silva,Chelsea,DEF,5.0,94,3.4,33.68184995651245
Mohamed Salah,Liverpool,MID,13.4,203,6.8,33.68184995651245
Son Heung-min,Spurs,MID,9.9,202,6.3,33.68184995651245
Kevin De Bruyne,Man City,MID,10.5,84,5.6,33.68184995651245
Ben Brereton,Sheffield Utd,MID,5.0,58,4.8,33.68184995651245
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,33.68184995651245
Rasmus Højlund,Man Utd,FWD,7.1,97,3.6,33.68184995651245
