name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,0.3381462097167969
William Saliba,Arsenal,DEF,5.9,153,4.2,0.3381462097167969
Kyle Walker,Man City,DEF,5.4,108,3.7,0.3381462097167969
Manuel Akanji,Man City,DEF,5.0,98,3.6,0.3381462097167969
Thiago Emiliano da Silva,Chelsea,DEF,5.0,94,3.4,0.3381462097167969
Cole Palmer,Chelsea,MID,6.2,223,7.2,0.3381462097167969
Son Heung-min,Spurs,MID,9.9,202,6.3,0.3381462097167969
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.3381462097167969
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,0.3381462097167969
Erling Haaland,Man City,FWD,14.2,200,7.1,0.3381462097167969
Dominic Solanke,Bournemouth,FWD,7.1,168,4.7,0.3381462097167969
