name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,0.33992767333984375
Benjamin White,Arsenal,DEF,6.1,174,5.0,0.33992767333984375
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,0.33992767333984375
Pedro Porro,Spurs,DEF,5.8,112,3.5,0.33992767333984375
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,0.33992767333984375
Cole Palmer,Chelsea,MID,6.2,223,7.2,0.33992767333984375
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.33992767333984375
Kai Havertz,Arsenal,MID,7.5,168,4.8,0.33992767333984375
Ben Brereton,Sheffield Utd,MID,5.0,58,4.8,0.33992767333984375
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,0.33992767333984375
Julián Álvarez,Man City,FWD,6.4,152,4.5,0.33992767333984375
