name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,0.3490917682647705
Joško Gvardiol,Man City,DEF,5.1,94,3.8,0.3490917682647705
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,0.3490917682647705
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,0.3490917682647705
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,0.3490917682647705
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.3490917682647705
Phil Foden,Man City,MID,8.4,204,6.4,0.3490917682647705
Michael Olise,Crystal Palace,MID,5.6,107,6.3,0.3490917682647705
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.3490917682647705
Erling Haaland,Man City,FWD,14.2,200,7.1,0.3490917682647705
Rodrigo Muniz Carvalho,Fulham,FWD,4.4,94,3.9,0.3490917682647705
