name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,128,4.3,0.33520960807800293
Benjamin White,Arsenal,DEF,6.1,174,5.0,0.33520960807800293
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,0.33520960807800293
Nathan Aké,Man City,DEF,5.0,97,3.6,0.33520960807800293
Pedro Porro,Spurs,DEF,5.8,112,3.5,0.33520960807800293
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.33520960807800293
Bukayo Saka,Arsenal,MID,9.0,224,6.6,0.33520960807800293
Michael Olise,Crystal Palace,MID,5.6,107,6.3,0.33520960807800293
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.33520960807800293
Nicolas Jackson,Chelsea,FWD,7.0,133,4.2,0.33520960807800293
Rodrigo Muniz Carvalho,Fulham,FWD,4.4,94,3.9,0.33520960807800293
