name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,0.33410167694091797
William Saliba,Arsenal,DEF,5.9,153,4.2,0.33410167694091797
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,0.33410167694091797
Kyle Walker,Man City,DEF,5.4,108,3.7,0.33410167694091797
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,0.33410167694091797
Cole Palmer,Chelsea,MID,6.2,223,7.2,0.33410167694091797
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.33410167694091797
Son Heung-min,Spurs,MID,9.9,202,6.3,0.33410167694091797
Michael Olise,Crystal Palace,MID,5.6,107,6.3,0.33410167694091797
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,0.33410167694091797
Julián Álvarez,Man City,FWD,6.4,152,4.5,0.33410167694091797
