name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,0.334399938583374
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,0.334399938583374
Joško Gvardiol,Man City,DEF,5.1,94,3.8,0.334399938583374
Nathan Aké,Man City,DEF,5.0,97,3.6,0.334399938583374
Pedro Porro,Spurs,DEF,5.8,112,3.5,0.334399938583374
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.334399938583374
Michael Olise,Crystal Palace,MID,5.6,107,6.3,0.334399938583374
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.334399938583374
Martin Ødegaard,Arsenal,MID,8.6,173,5.2,0.334399938583374
Alexander Isak,Newcastle,FWD,8.4,154,5.7,0.334399938583374
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,0.334399938583374
