name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,128,4.3,0.336944580078125
Kyle Walker,Man City,DEF,5.4,108,3.7,0.336944580078125
Nathan Aké,Man City,DEF,5.0,97,3.6,0.336944580078125
Pedro Porro,Spurs,DEF,5.8,112,3.5,0.336944580078125
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,0.336944580078125
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.336944580078125
Bukayo Saka,Arsenal,MID,9.0,224,6.6,0.336944580078125
Martin Ødegaard,Arsenal,MID,8.6,173,5.2,0.336944580078125
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,0.336944580078125
Dominic Solanke,Bournemouth,FWD,7.1,168,4.7,0.336944580078125
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,0.336944580078125
