name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,0.33219408988952637
William Saliba,Arsenal,DEF,5.9,153,4.2,0.33219408988952637
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,0.33219408988952637
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,0.33219408988952637
Thiago Emiliano da Silva,Chelsea,DEF,5.0,94,3.4,0.33219408988952637
Bukayo Saka,Arsenal,MID,9.0,224,6.6,0.33219408988952637
Phil Foden,Man City,MID,8.4,204,6.4,0.33219408988952637
Michael Olise,Crystal Palace,MID,5.6,107,6.3,0.33219408988952637
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.33219408988952637
Alexander Isak,Newcastle,FWD,8.4,154,5.7,0.33219408988952637
Julián Álvarez,Man City,FWD,6.4,152,4.5,0.33219408988952637
