name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,128,4.3,0.35462427139282227
Kyle Walker,Man City,DEF,5.4,108,3.7,0.35462427139282227
Nathan Aké,Man City,DEF,5.0,97,3.6,0.35462427139282227
Pedro Porro,Spurs,DEF,5.8,112,3.5,0.35462427139282227
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,0.35462427139282227
Cole Palmer,Chelsea,MID,6.2,223,7.2,0.35462427139282227
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.35462427139282227
Phil Foden,Man City,MID,8.4,204,6.4,0.35462427139282227
Anthony Gordon,Newcastle,MID,6.4,175,5.3,0.35462427139282227
Darwin Núñez Ribeiro,Liverpool,FWD,7.5,130,3.8,0.35462427139282227
Rasmus Højlund,Man Utd,FWD,7.1,97,3.6,0.35462427139282227
