name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,128,4.3,0.3454616069793701
Benjamin White,Arsenal,DEF,6.1,174,5.0,0.3454616069793701
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,0.3454616069793701
Pedro Porro,Spurs,DEF,5.8,112,3.5,0.3454616069793701
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,0.3454616069793701
Cole Palmer,Chelsea,MID,6.2,223,7.2,0.3454616069793701
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.3454616069793701
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.3454616069793701
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,0.3454616069793701
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,0.3454616069793701
Taiwo Awoniyi,Nott'm Forest,FWD,6.3,65,3.6,0.3454616069793701
