name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,0.34190940856933594
Benjamin White,Arsenal,DEF,6.1,174,5.0,0.34190940856933594
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,0.34190940856933594
Manuel Akanji,Man City,DEF,5.0,98,3.6,0.34190940856933594
Pedro Porro,Spurs,DEF,5.8,112,3.5,0.34190940856933594
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.34190940856933594
Son Heung-min,Spurs,MID,9.9,202,6.3,0.34190940856933594
Michael Olise,Crystal Palace,MID,5.6,107,6.3,0.34190940856933594
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.34190940856933594
Julián Álvarez,Man City,FWD,6.4,152,4.5,0.34190940856933594
Nicolas Jackson,Chelsea,FWD,7.0,133,4.2,0.34190940856933594
