name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,128,4.3,0.34783387184143066
William Saliba,Arsenal,DEF,5.9,153,4.2,0.34783387184143066
Nathan Aké,Man City,DEF,5.0,97,3.6,0.34783387184143066
Pedro Porro,Spurs,DEF,5.8,112,3.5,0.34783387184143066
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,0.34783387184143066
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.34783387184143066
Bukayo Saka,Arsenal,MID,9.0,224,6.6,0.34783387184143066
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.34783387184143066
Anthony Gordon,Newcastle,MID,6.4,175,5.3,0.34783387184143066
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,136,4.1,0.34783387184143066
Chris Wood,Nott'm Forest,FWD,4.8,116,4.0,0.34783387184143066
