name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,0.3469877243041992
Benjamin White,Arsenal,DEF,6.1,174,5.0,0.3469877243041992
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,0.3469877243041992
Pedro Porro,Spurs,DEF,5.8,112,3.5,0.3469877243041992
Thiago Emiliano da Silva,Chelsea,DEF,5.0,94,3.4,0.3469877243041992
Son Heung-min,Spurs,MID,9.9,202,6.3,0.3469877243041992
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.3469877243041992
Martin Ødegaard,Arsenal,MID,8.6,173,5.2,0.3469877243041992
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,0.3469877243041992
Julián Álvarez,Man City,FWD,6.4,152,4.5,0.3469877243041992
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,136,4.1,0.3469877243041992
