name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,0.34483885765075684
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,0.34483885765075684
Manuel Akanji,Man City,DEF,5.0,98,3.6,0.34483885765075684
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,0.34483885765075684
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,0.34483885765075684
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.34483885765075684
Kevin De Bruyne,Man City,MID,10.5,84,5.6,0.34483885765075684
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.34483885765075684
Anthony Gordon,Newcastle,MID,6.4,175,5.3,0.34483885765075684
Alexander Isak,Newcastle,FWD,8.4,154,5.7,0.34483885765075684
Julián Álvarez,Man City,FWD,6.4,152,4.5,0.34483885765075684
