name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,100,3.8,0.3510270118713379
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,0.3510270118713379
Manuel Akanji,Man City,DEF,5.0,98,3.6,0.3510270118713379
Pedro Porro,Spurs,DEF,5.8,112,3.5,0.3510270118713379
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,0.3510270118713379
Cole Palmer,Chelsea,MID,6.2,223,7.2,0.3510270118713379
Son Heung-min,Spurs,MID,9.9,202,6.3,0.3510270118713379
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,0.3510270118713379
Kai Havertz,Arsenal,MID,7.5,168,4.8,0.3510270118713379
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,0.3510270118713379
Nicolas Jackson,Chelsea,FWD,7.0,133,4.2,0.3510270118713379
