name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,0.3338499069213867
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,0.3338499069213867
Kyle Walker,Man City,DEF,5.4,108,3.7,0.3338499069213867
Manuel Akanji,Man City,DEF,5.0,98,3.6,0.3338499069213867
Nathan Aké,Man City,DEF,5.0,97,3.6,0.3338499069213867
Mohamed Salah,Liverpool,MID,13.4,203,6.8,0.3338499069213867
Bukayo Saka,Arsenal,MID,9.0,224,6.6,0.3338499069213867
Michael Olise,Crystal Palace,MID,5.6,107,6.3,0.3338499069213867
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.3338499069213867
Nicolas Jackson,Chelsea,FWD,7.0,133,4.2,0.3338499069213867
Rodrigo Muniz Carvalho,Fulham,FWD,4.4,94,3.9,0.3338499069213867
