name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,0.3465898036956787
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,0.3465898036956787
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,0.3465898036956787
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,0.3465898036956787
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,0.3465898036956787
Cole Palmer,Chelsea,MID,6.2,223,7.2,0.3465898036956787
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.3465898036956787
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,0.3465898036956787
Ben Brereton,Sheffield Utd,MID,5.0,58,4.8,0.3465898036956787
Erling Haaland,Man City,FWD,14.2,200,7.1,0.3465898036956787
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,0.3465898036956787
