name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,0.3470296859741211
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,0.3470296859741211
Manuel Akanji,Man City,DEF,5.0,98,3.6,0.3470296859741211
Pedro Porro,Spurs,DEF,5.8,112,3.5,0.3470296859741211
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,0.3470296859741211
Phil Foden,Man City,MID,8.4,204,6.4,0.3470296859741211
Kevin De Bruyne,Man City,MID,10.5,84,5.6,0.3470296859741211
Kai Havertz,Arsenal,MID,7.5,168,4.8,0.3470296859741211
Ben Brereton,Sheffield Utd,MID,5.0,58,4.8,0.3470296859741211
Dominic Solanke,Bournemouth,FWD,7.1,168,4.7,0.3470296859741211
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,0.3470296859741211
