name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,0.3369925022125244
Benjamin White,Arsenal,DEF,6.1,174,5.0,0.3369925022125244
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,0.3369925022125244
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,0.3369925022125244
Nathan Aké,Man City,DEF,5.0,97,3.6,0.3369925022125244
Michael Olise,Crystal Palace,MID,5.6,107,6.3,0.3369925022125244
Jarrod Bowen,West Ham,MID,7.6,180,5.5,0.3369925022125244
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,0.3369925022125244
Ben Brereton,Sheffield Utd,MID,5.0,58,4.8,0.3369925022125244
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,0.3369925022125244
Alexander Isak,Newcastle,FWD,8.4,154,5.7,0.3369925022125244
