name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,0.3450939655303955
William Saliba,Arsenal,DEF,5.9,153,4.2,0.3450939655303955
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,0.3450939655303955
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,0.3450939655303955
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,0.3450939655303955
Son Heung-min,Spurs,MID,9.9,202,6.3,0.3450939655303955
Michael Olise,Crystal Palace,MID,5.6,107,6.3,0.3450939655303955
Anthony Gordon,Newcastle,MID,6.4,175,5.3,0.3450939655303955
Kai Havertz,Arsenal,MID,7.5,168,4.8,0.3450939655303955
Erling Haaland,Man City,FWD,14.2,200,7.1,0.3450939655303955
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,0.3450939655303955
