name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,121,4.3,3.004815101623535
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,3.004815101623535
William Saliba,Arsenal,DEF,5.9,146,4.3,3.004815101623535
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.004815101623535
Pedro Porro,Spurs,DEF,5.8,110,3.8,3.004815101623535
Mohamed Salah,Liverpool,MID,13.6,189,6.8,3.004815101623535
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,3.004815101623535
Anthony Gordon,Newcastle,MID,6.2,159,5.1,3.004815101623535
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,142,4.6,3.004815101623535
Alexander Isak,Newcastle,FWD,8.2,134,5.4,3.004815101623535
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,3.004815101623535
