name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,95,4.0,3.0294084548950195
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.0294084548950195
Fabian Schär,Newcastle,DEF,5.7,121,3.7,3.0294084548950195
John Stones,Man City,DEF,5.3,52,3.5,3.0294084548950195
Cristian Romero,Spurs,DEF,5.1,91,3.4,3.0294084548950195
Phil Foden,Man City,MID,8.3,199,6.4,3.0294084548950195
Kevin De Bruyne,Man City,MID,10.4,71,5.5,3.0294084548950195
Martin Ødegaard,Arsenal,MID,8.6,168,5.4,3.0294084548950195
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,3.0294084548950195
Ollie Watkins,Aston Villa,FWD,9.0,217,6.6,3.0294084548950195
Chris Wood,Nott'm Forest,FWD,4.8,112,4.1,3.0294084548950195
