name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,95,4.0,3.0152697563171387
Benjamin White,Arsenal,DEF,6.0,167,5.1,3.0152697563171387
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,3.0152697563171387
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.0152697563171387
Pedro Porro,Spurs,DEF,5.8,110,3.8,3.0152697563171387
Mohamed Salah,Liverpool,MID,13.6,189,6.8,3.0152697563171387
Phil Foden,Man City,MID,8.3,199,6.4,3.0152697563171387
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,3.0152697563171387
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,3.0152697563171387
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,128,4.1,3.0152697563171387
Darwin Núñez Ribeiro,Liverpool,FWD,7.7,128,4.0,3.0152697563171387
