name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,95,4.0,2.9960246086120605
William Saliba,Arsenal,DEF,5.9,146,4.3,2.9960246086120605
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,2.9960246086120605
Nathan Aké,Man City,DEF,5.0,89,3.6,2.9960246086120605
Kyle Walker,Man City,DEF,5.3,98,3.6,2.9960246086120605
Cole Palmer,Chelsea,MID,6.2,207,7.4,2.9960246086120605
Bukayo Saka,Arsenal,MID,9.0,202,6.3,2.9960246086120605
Michael Olise,Crystal Palace,MID,5.6,89,5.9,2.9960246086120605
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,2.9960246086120605
Ollie Watkins,Aston Villa,FWD,9.0,217,6.6,2.9960246086120605
Alexander Isak,Newcastle,FWD,8.2,134,5.4,2.9960246086120605
