name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,95,4.0,2.9980130195617676
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,2.9980130195617676
Fabian Schär,Newcastle,DEF,5.7,121,3.7,2.9980130195617676
Manuel Akanji,Man City,DEF,5.0,88,3.5,2.9980130195617676
Rico Lewis,Man City,DEF,4.2,51,3.4,2.9980130195617676
Mohamed Salah,Liverpool,MID,13.6,189,6.8,2.9980130195617676
Phil Foden,Man City,MID,8.3,199,6.4,2.9980130195617676
Martin Ødegaard,Arsenal,MID,8.6,168,5.4,2.9980130195617676
Anthony Gordon,Newcastle,MID,6.2,159,5.1,2.9980130195617676
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,2.9980130195617676
David Datro Fofana,Burnley,FWD,5.0,47,3.9,2.9980130195617676
