name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,3.0043389797210693
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.0043389797210693
Pedro Porro,Spurs,DEF,5.8,110,3.8,3.0043389797210693
Fabian Schär,Newcastle,DEF,5.7,121,3.7,3.0043389797210693
Nathan Aké,Man City,DEF,5.0,89,3.6,3.0043389797210693
Mohamed Salah,Liverpool,MID,13.6,189,6.8,3.0043389797210693
Michael Olise,Crystal Palace,MID,5.6,89,5.9,3.0043389797210693
Kevin De Bruyne,Man City,MID,10.4,71,5.5,3.0043389797210693
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,3.0043389797210693
Darwin Núñez Ribeiro,Liverpool,FWD,7.7,128,4.0,3.0043389797210693
Rodrigo Muniz Carvalho,Fulham,FWD,4.5,86,3.9,3.0043389797210693
