name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,121,4.3,3.0124754905700684
Benjamin White,Arsenal,DEF,6.0,167,5.1,3.0124754905700684
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,3.0124754905700684
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,3.0124754905700684
Kyle Walker,Man City,DEF,5.3,98,3.6,3.0124754905700684
Mohamed Salah,Liverpool,MID,13.6,189,6.8,3.0124754905700684
Bukayo Saka,Arsenal,MID,9.0,202,6.3,3.0124754905700684
Michael Olise,Crystal Palace,MID,5.6,89,5.9,3.0124754905700684
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,142,4.6,3.0124754905700684
Alexander Isak,Newcastle,FWD,8.2,134,5.4,3.0124754905700684
Carlton Morris,Luton,FWD,4.8,131,3.9,3.0124754905700684
