name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,3.005887985229492
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,3.005887985229492
William Saliba,Arsenal,DEF,5.9,146,4.3,3.005887985229492
Pedro Porro,Spurs,DEF,5.8,110,3.8,3.005887985229492
Jakub Kiwior,Arsenal,DEF,4.3,65,3.6,3.005887985229492
Mohamed Salah,Liverpool,MID,13.6,189,6.8,3.005887985229492
Son Heung-min,Spurs,MID,9.9,186,6.4,3.005887985229492
Phil Foden,Man City,MID,8.3,199,6.4,3.005887985229492
Michael Olise,Crystal Palace,MID,5.6,89,5.9,3.005887985229492
Carlton Morris,Luton,FWD,4.8,131,3.9,3.005887985229492
Rodrigo Muniz Carvalho,Fulham,FWD,4.5,86,3.9,3.005887985229492
