name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,121,4.3,3.00657320022583
Benjamin White,Arsenal,DEF,6.0,167,5.1,3.00657320022583
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,3.00657320022583
Fabian Schär,Newcastle,DEF,5.7,121,3.7,3.00657320022583
Jakub Kiwior,Arsenal,DEF,4.3,65,3.6,3.00657320022583
Son Heung-min,Spurs,MID,9.9,186,6.4,3.00657320022583
Phil Foden,Man City,MID,8.3,199,6.4,3.00657320022583
Michael Olise,Crystal Palace,MID,5.6,89,5.9,3.00657320022583
Kevin De Bruyne,Man City,MID,10.4,71,5.5,3.00657320022583
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,3.00657320022583
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,121,4.3,3.00657320022583
