name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,3.0086421966552734
Benjamin White,Arsenal,DEF,6.0,167,5.1,3.0086421966552734
Nathan Aké,Man City,DEF,5.0,89,3.6,3.0086421966552734
Jakub Kiwior,Arsenal,DEF,4.3,65,3.6,3.0086421966552734
Manuel Akanji,Man City,DEF,5.0,88,3.5,3.0086421966552734
Mohamed Salah,Liverpool,MID,13.6,189,6.8,3.0086421966552734
Bukayo Saka,Arsenal,MID,9.0,202,6.3,3.0086421966552734
Martin Ødegaard,Arsenal,MID,8.6,168,5.4,3.0086421966552734
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,3.0086421966552734
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,3.0086421966552734
Chris Wood,Nott'm Forest,FWD,4.8,112,4.1,3.0086421966552734
