name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,3.0109055042266846
Benjamin White,Arsenal,DEF,6.0,167,5.1,3.0109055042266846
Nathan Aké,Man City,DEF,5.0,89,3.6,3.0109055042266846
Jakub Kiwior,Arsenal,DEF,4.3,65,3.6,3.0109055042266846
Cristian Romero,Spurs,DEF,5.1,91,3.4,3.0109055042266846
Cole Palmer,Chelsea,MID,6.2,207,7.4,3.0109055042266846
Son Heung-min,Spurs,MID,9.9,186,6.4,3.0109055042266846
Bukayo Saka,Arsenal,MID,9.0,202,6.3,3.0109055042266846
Kevin De Bruyne,Man City,MID,10.4,71,5.5,3.0109055042266846
Alexander Isak,Newcastle,FWD,8.2,134,5.4,3.0109055042266846
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,3.0109055042266846
