name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,3.781000852584839
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.781000852584839
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.781000852584839
Manuel Akanji,Man City,DEF,5.0,96,3.7,3.781000852584839
Pedro Porro,Spurs,DEF,5.8,112,3.6,3.781000852584839
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.781000852584839
Bukayo Saka,Arsenal,MID,9.0,214,6.5,3.781000852584839
Kevin De Bruyne,Man City,MID,10.5,82,5.9,3.781000852584839
Michael Olise,Crystal Palace,MID,5.6,91,5.7,3.781000852584839
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,3.781000852584839
Carlton Morris,Luton,FWD,4.8,138,3.9,3.781000852584839
