name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,107,3.8,3.7044479846954346
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.7044479846954346
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,3.7044479846954346
Manuel Akanji,Man City,DEF,5.0,96,3.7,3.7044479846954346
Jakub Kiwior,Arsenal,DEF,4.2,66,3.5,3.7044479846954346
Cole Palmer,Chelsea,MID,6.2,215,7.2,3.7044479846954346
Mohamed Salah,Liverpool,MID,13.5,190,6.6,3.7044479846954346
Phil Foden,Man City,MID,8.4,199,6.4,3.7044479846954346
Anthony Gordon,Newcastle,MID,6.3,169,5.3,3.7044479846954346
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,3.7044479846954346
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,3.7044479846954346
